NU_ANO_EDICAO;CO_CURSO;NO_AREA;DS_MODALIDADE;VL_NOTA_BRUTA_FG;VL_NOTA_BRUTA_CE;VL_NOTA_ENADE_CONTINUO
2017;6750;PEDAGOGIA (LICENCIATURA);Educação Presencial;48.264444444444;41.166666666667;2.197038846770
2017;67514;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;Educação Presencial;56.827083333333;31.772916666667;1.780394729218
2017;6752;QUÍMICA (LICENCIATURA);Educação Presencial;53.383333333333;33.650000000000;2.421256441589
2017;67523;ENGENHARIA QUÍMICA;Educação Presencial;58.985106382979;32.200000000000;2.080377753977
2017;6754;MATEMÁTICA (LICENCIATURA);Educação Presencial;47.131578947368;34.584210526316;1.926150242792
2017;67545;FILOSOFIA (BACHARELADO);Educação Presencial;51.926000000000;37.132000000000;2.148355440464
2017;6755;QUÍMICA (BACHARELADO);Educação Presencial;52.457142857143;22.528571428571;1.204024576926
2017;67559;CIÊNCIAS BIOLÓGICAS (BACHARELADO);Educação Presencial;50.136363636364;39.336363636364;1.046965352015
2017;6756;CIÊNCIA DA COMPUTAÇÃO (BACHARELADO);Educação Presencial;52.589361702128;37.612765957447;2.386064793534
2017;67571;PEDAGOGIA (LICENCIATURA);Educação Presencial;38.397297297297;33.132432432432;1.020503659866
2017;67573;GEOGRAFIA (LICENCIATURA);Educação Presencial;34.800000000000;29.200000000000;0.435140926323
2017;67575;HISTÓRIA (LICENCIATURA);Educação Presencial;41.475000000000;24.375000000000;0.725117798601
2017;67577;LETRAS-PORTUGUÊS (LICENCIATURA);Educação Presencial;35.785714285714;25.885714285714;0.391215343832
2017;67595;ENGENHARIA DE PRODUÇÃO;Educação Presencial;59.211627906977;38.025581395349;2.640350602875
2017;67601;SISTEMAS DE INFORMAÇÃO;Educação Presencial;45.016279069767;35.874418604651;1.487935217912
2017;67603;EDUCAÇÃO FÍSICA (LICENCIATURA);Educação Presencial;44.004000000000;45.396000000000;2.609959436202
2017;67613;SISTEMAS DE INFORMAÇÃO;Educação Presencial;48.553846153846;44.515384615385;2.476727616947
2017;67661;PEDAGOGIA (LICENCIATURA);Educação Presencial;46.718181818182;36.554545454546;1.671118117546
2017;67683;MATEMÁTICA (LICENCIATURA);Educação Presencial;49.400000000000;16.300000000000;
2017;67708;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);Educação Presencial;32.900000000000;33.711111111111;1.022604146361
2017;67721;FÍSICA (LICENCIATURA);Educação Presencial;45.466666666667;36.666666666667;2.196621662635
2017;67785;SISTEMAS DE INFORMAÇÃO;Educação Presencial;41.183333333333;42.450000000000;2.010573277877
2017;67797;ENGENHARIA ELÉTRICA;Educação Presencial;57.636363636364;33.525454545455;2.410474656133
2017;67813;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);Educação Presencial;47.970370370370;33.529629629630;1.489430336168
2017;67934;SISTEMAS DE INFORMAÇÃO;Educação Presencial;52.824137931035;42.417241379310;2.417289507873
2017;68009;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Educação Presencial;43.727272727273;30.718181818182;1.671719202773
2017;68029;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Educação Presencial;41.660000000000;40.476666666667;2.493537808457
2017;6803;PEDAGOGIA (LICENCIATURA);Educação Presencial;51.141666666667;46.058333333333;2.799746121200
2017;68037;TECNOLOGIA EM GESTÃO DA PRODUÇÃO INDUSTRIAL;Educação Presencial;42.133333333333;41.033333333333;1.953718365611
2017;6805;EDUCAÇÃO FÍSICA (LICENCIATURA);Educação Presencial;44.513043478261;45.513043478261;2.641511350786
2017;68065;CIÊNCIA DA COMPUTAÇÃO (LICENCIATURA);Educação Presencial;39.560000000000;31.893333333333;2.018817904936
2017;68101;ARQUITETURA E URBANISMO;Educação Presencial;51.201834862385;44.706422018349;2.076245016992
2017;6816;ARQUITETURA E URBANISMO;Educação Presencial;51.808000000000;38.836000000000;1.551198774698
2017;68172;FILOSOFIA (BACHARELADO);Educação Presencial;55.593750000000;49.200000000000;3.454433929527
2017;6818;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);Educação Presencial;48.018181818182;37.109090909091;1.814528655909
2017;68190;ARQUITETURA E URBANISMO;Educação Presencial;51.872000000000;48.896000000000;2.491807877286
2017;682;ENGENHARIA;Educação Presencial;51.987096774194;34.109677419355;1.782695649242
2017;68205;TECNOLOGIA EM REDES DE COMPUTADORES;Educação Presencial;44.075000000000;29.775000000000;2.703112071117
2017;68229;ENGENHARIA AMBIENTAL;Educação Presencial;62.780000000000;54.352000000000;4.026886517462
2017;68265;HISTÓRIA (LICENCIATURA);Educação Presencial;44.860000000000;30.893333333333;1.398321114596
2017;68313;MATEMÁTICA (LICENCIATURA);Educação Presencial;45.700000000000;29.262500000000;1.430586982484
2017;68321;CIÊNCIA DA COMPUTAÇÃO (BACHARELADO);Educação Presencial;50.646153846154;32.961538461539;1.870619555531
2017;86318;SISTEMAS DE INFORMAÇÃO;Educação Presencial;51.471153846154;38.221153846154;1.949978895393
2017;86320;ENGENHARIA;Educação Presencial;57.364000000000;35.164000000000;2.064532330739
2017;86322;ENGENHARIA;Educação Presencial;62.988372093023;38.046511627907;2.528211891743
2017;86326;SISTEMAS DE INFORMAÇÃO;Educação Presencial;44.700000000000;34.205882352941;1.309922521020
2017;86360;LETRAS-PORTUGUÊS E ESPANHOL (LICENCIATURA);Educação Presencial;56.944827586207;42.868965517241;2.363201742126
2017;86364;LETRAS-PORTUGUÊS (LICENCIATURA);Educação Presencial;44.709090909091;37.027272727273;1.869915777989
2017;86388;LETRAS-PORTUGUÊS (LICENCIATURA);Educação Presencial;41.909523809524;31.885714285714;1.235276218628
2017;864;ARQUITETURA E URBANISMO;Educação Presencial;58.179670329670;50.781868131868;2.901347833251
2017;86414;ENGENHARIA DE PRODUÇÃO;Educação Presencial;53.296774193548;35.370967741936;2.159277810315
2017;86428;HISTÓRIA (LICENCIATURA);Educação Presencial;46.221212121212;32.693939393939;1.597827783089
2017;86446;Letras - Inglês;Educação Presencial;59.418181818182;53.545454545455;3.150824000244
2017;86449;ENGENHARIA AMBIENTAL;Educação Presencial;54.813333333333;43.880000000000;2.539427912933
2017;86452;EDUCAÇÃO FÍSICA (LICENCIATURA);Educação Presencial;41.309090909091;39.840909090909;1.951808223776
2017;86484;ENGENHARIA DE PRODUÇÃO;Educação Presencial;59.378947368421;38.805263157895;2.727493105681
2017;865;CIÊNCIA DA COMPUTAÇÃO (BACHARELADO);Educação Presencial;50.133333333333;40.195238095238;2.545509363652
2017;86544;TECNOLOGIA EM GESTÃO DA PRODUÇÃO INDUSTRIAL;Educação Presencial;53.188888888889;53.188888888889;3.875155336593
2017;86547;EDUCAÇÃO FÍSICA (LICENCIATURA);Educação Presencial;38.670000000000;37.976666666667;1.663105690000
2017;86577;ARQUITETURA E URBANISMO;Educação Presencial;52.588405797102;48.807246376812;2.510068253721
2017;86589;ENGENHARIA CIVIL;Educação Presencial;53.596000000000;40.268800000000;1.992338888283
2017;86593;Letras - Inglês;Educação Presencial;55.950000000000;34.370000000000;1.256081286729
2017;8660;PEDAGOGIA (LICENCIATURA);Educação Presencial;53.146666666667;47.333333333333;3.002396986482
2017;86602;PEDAGOGIA (LICENCIATURA);Educação Presencial;45.403448275862;41.313793103448;2.108175318090
2017;86627;PEDAGOGIA (LICENCIATURA);Educação Presencial;51.820689655172;42.300000000000;2.441567356434
2017;86668;ENGENHARIA AMBIENTAL;Educação Presencial;49.998039215686;40.239215686275;1.952175307752
2017;86670;ENGENHARIA ELÉTRICA;Educação Presencial;51.226666666667;28.348888888889;1.644407805929
2017;86672;FILOSOFIA (BACHARELADO);Educação Presencial;52.233333333333;35.211111111111;1.979179638575
2017;86685;ARTES VISUAIS (LICENCIATURA);Educação Presencial;45.133333333333;42.633333333333;0.664591539535
2017;86689;ENGENHARIA AMBIENTAL;Educação Presencial;45.732142857143;39.742857142857;1.748401864518
2017;86712;MÚSICA (LICENCIATURA);Educação Presencial;53.275000000000;52.450000000000;3.471511633877
2017;86728;ENGENHARIA FLORESTAL;Educação Presencial;55.493023255814;38.779069767442;1.542821295472
2017;86750;ENGENHARIA;Educação Presencial;55.739583333333;33.372916666667;1.839655938547
2017;86751;ENGENHARIA;Educação Presencial;53.856250000000;36.312500000000;2.054916298175
2017;86756;PEDAGOGIA (LICENCIATURA);Educação Presencial;53.367500000000;42.195000000000;2.487018912421
2017;86759;ENGENHARIA AMBIENTAL;Educação Presencial;;;
2017;86778;ENGENHARIA DE ALIMENTOS;Educação Presencial;55.571428571429;35.750000000000;2.381327855024
2017;86782;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Educação Presencial;37.943103448276;31.893103448276;1.594816784919
2017;86810;PEDAGOGIA (LICENCIATURA);Educação Presencial;35.533333333333;28.000000000000;0.393753082063
2017;86813;LETRAS-PORTUGUÊS (LICENCIATURA);Educação Presencial;;;
2017;86822;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);Educação Presencial;57.775000000000;51.431250000000;3.309219253587
2017;86826;ENGENHARIA AMBIENTAL;Educação Presencial;49.610000000000;33.940909090909;1.208481480990
2017;8683;ARQUITETURA E URBANISMO;Educação Presencial;52.779710144928;36.718840579710;1.389738681737
2017;8686;ENGENHARIA CIVIL;Educação Presencial;52.125000000000;37.982812500000;1.721473030175
2017;8687;ENGENHARIA ELÉTRICA;Educação Presencial;55.733333333333;34.993333333333;2.508582817752
2017;8688;ENGENHARIA;Educação Presencial;46.836363636364;33.831818181818;1.582183989028
2017;86920;FILOSOFIA (BACHARELADO);Educação Presencial;25.328571428571;19.185714285714;0.000000000000
2017;86972;SISTEMAS DE INFORMAÇÃO;Educação Presencial;54.141666666667;40.994444444444;2.321396813678
2017;86976;ENGENHARIA AMBIENTAL;Educação Presencial;56.983673469388;40.755102040816;2.251431564474
2017;87148;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Educação Presencial;43.660416666667;35.293750000000;2.085724136492
2017;87195;SISTEMAS DE INFORMAÇÃO;Educação Presencial;66.874285714286;56.574285714286;4.328010750137
2017;872;ENGENHARIA DA COMPUTAÇÃO;Educação Presencial;60.757894736842;45.084210526316;3.272279782731
2017;87200;ENGENHARIA;Educação Presencial;63.895833333333;43.691666666667;3.094559118439
2017;87206;PEDAGOGIA (LICENCIATURA);Educação Presencial;46.473913043478;40.028260869565;2.016086448934
2017;87217;HISTÓRIA (LICENCIATURA);Educação Presencial;49.753703703704;39.962962962963;2.340859567584
2017;87251;LETRAS-PORTUGUÊS (BACHARELADO);Educação Presencial;55.525000000000;44.891666666667;2.284941071567
2017;87276;ENGENHARIA CIVIL;Educação Presencial;56.385416666667;42.429166666667;2.296415930886
2017;87330;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Educação Presencial;56.261764705882;37.929411764706;2.725757464611
2017;87380;ENGENHARIA DE PRODUÇÃO;Educação Presencial;65.000000000000;47.685714285714;3.848187415463
2017;87384;CIÊNCIA DA COMPUTAÇÃO (BACHARELADO);Educação Presencial;46.672222222222;29.072222222222;1.355385616023
2018;47864;ADMINISTRAÇÃO;Educação Presencial;37.306820000000;33.331820000000;1.928210000000
2018;20513;DIREITO;Educação Presencial;48.286000000000;36.464000000000;2.065450000000
2018;109442;PUBLICIDADE E PROPAGANDA;Educação Presencial;38.666670000000;38.500000000000;0.880950000000
2018;67611;ADMINISTRAÇÃO;Educação Presencial;43.580650000000;41.083870000000;2.965800000000
2018;89815;DIREITO;Educação Presencial;50.766040000000;40.510060000000;2.581670000000
2018;67767;CIÊNCIAS CONTÁBEIS;Educação Presencial;38.870830000000;46.608330000000;3.576960000000
2018;95405;PSICOLOGIA;Educação Presencial;35.956860000000;30.937250000000;0.234890000000
2018;1151716;ADMINISTRAÇÃO;Educação Presencial;46.243240000000;36.918920000000;2.596190000000
2018;48942;DIREITO;Educação Presencial;50.045220000000;38.693910000000;2.362280000000
2018;99606;PSICOLOGIA;Educação Presencial;44.900000000000;41.928420000000;1.674490000000
2018;91023;CIÊNCIAS CONTÁBEIS;Educação Presencial;36.326670000000;32.160000000000;1.648710000000
2018;101436;TECNOLOGIA EM PROCESSOS GERENCIAIS;Educação Presencial;49.700000000000;46.250000000000;3.142160000000
2018;104728;DIREITO;Educação Presencial;35.455560000000;31.288890000000;1.101790000000
2018;74158;ADMINISTRAÇÃO;Educação Presencial;37.213330000000;30.950000000000;1.666520000000
2018;80664;ADMINISTRAÇÃO;Educação Presencial;40.654760000000;34.166670000000;2.123160000000
2018;95855;DIREITO;Educação Presencial;40.791340000000;30.896850000000;1.226920000000
2018;74096;ADMINISTRAÇÃO;Educação Presencial;35.766670000000;36.633330000000;2.238960000000
2018;5000952;DIREITO;Educação Presencial;49.262070000000;37.062070000000;2.160900000000
2018;1261702;TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;Educação Presencial;50.580000000000;52.900000000000;4.038250000000
2018;1131730;TECNOLOGIA EM LOGÍSTICA;Educação Presencial;39.620000000000;44.400000000000;2.702210000000
2018;110371;PSICOLOGIA;Educação Presencial;50.881820000000;42.800000000000;1.937360000000
2018;113585;ADMINISTRAÇÃO;Educação Presencial;46.829410000000;38.967650000000;2.837030000000
2018;1103697;ADMINISTRAÇÃO;Educação Presencial;48.466670000000;40.270830000000;3.029600000000
2018;1116908;ADMINISTRAÇÃO;Educação Presencial;54.320510000000;41.361540000000;3.330370000000
2018;1103648;TECNOLOGIA EM DESIGN DE MODA;Educação Presencial;38.314290000000;44.700000000000;2.089370000000
2018;1333077;TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;Educação Presencial;51.511760000000;52.597060000000;4.035450000000
2018;1161237;TECNOLOGIA EM LOGÍSTICA;Educação Presencial;46.440000000000;47.020000000000;3.254730000000
2018;86598;ADMINISTRAÇÃO;Educação Presencial;51.915790000000;39.615790000000;3.065820000000
2018;100122;CIÊNCIAS CONTÁBEIS;Educação Presencial;40.092310000000;28.330770000000;1.296670000000
2018;1403670;ADMINISTRAÇÃO;Educação Presencial;33.500000000000;19.900000000000;0.000000000000
2018;1204242;CIÊNCIAS CONTÁBEIS;Educação Presencial;37.225000000000;33.082810000000;1.798220000000
2018;75913;TECNOLOGIA EM MARKETING;Educação Presencial;36.568330000000;43.518330000000;1.659970000000
2018;59325;TECNOLOGIA EM PROCESSOS GERENCIAIS;Educação Presencial;32.549150000000;37.016950000000;1.149070000000
2018;72563;TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;Educação Presencial;33.505410000000;37.554050000000;1.323010000000
2018;72561;TECNOLOGIA EM GESTÃO FINANCEIRA;Educação Presencial;34.800000000000;30.307550000000;1.558220000000
2018;75915;TECNOLOGIA EM LOGÍSTICA;Educação Presencial;31.986960000000;36.004350000000;1.467350000000
2018;59331;TECNOLOGIA EM PROCESSOS GERENCIAIS;Educação Presencial;42.428570000000;47.192860000000;2.997770000000
2018;5001379;TECNOLOGIA EM PROCESSOS GERENCIAIS;Educação Presencial;36.350000000000;50.550000000000;3.247600000000
2018;72109;TECNOLOGIA EM GESTÃO COMERCIAL;Educação Presencial;47.475000000000;52.400000000000;3.541420000000
2018;16867;ADMINISTRAÇÃO;Educação Presencial;38.421050000000;28.478950000000;1.435650000000
2018;16868;CIÊNCIAS CONTÁBEIS;Educação Presencial;39.043330000000;28.613330000000;1.295030000000
2018;80366;DIREITO;Educação Presencial;45.186010000000;35.388080000000;1.851520000000
2018;1070620;PSICOLOGIA;Educação Presencial;41.882190000000;40.119180000000;1.393930000000
2018;1179427;SERVIÇO SOCIAL;Educação Presencial;37.987270000000;42.670910000000;2.029480000000
2018;51947;JORNALISMO;Educação Presencial;54.880000000000;45.630000000000;1.986710000000
2018;1204316;ADMINISTRAÇÃO;Educação Presencial;63.612310000000;52.506150000000;4.808890000000
2018;1175062;PSICOLOGIA;Educação Presencial;42.902170000000;42.417390000000;1.670970000000
2018;103428;CIÊNCIAS CONTÁBEIS;Educação Presencial;39.823080000000;32.728210000000;1.846170000000
2018;83881;ADMINISTRAÇÃO;Educação Presencial;39.358000000000;33.076000000000;1.964290000000
2018;108152;TECNOLOGIA EM PROCESSOS GERENCIAIS;Educação Presencial;32.687500000000;39.962500000000;1.579270000000
2018;1177891;TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;Educação Presencial;39.100000000000;46.066670000000;2.673980000000
2018;108150;TECNOLOGIA EM GESTÃO FINANCEIRA;Educação Presencial;0.000000000000;0.000000000000;0.000000000000
2018;1177890;TECNOLOGIA EM GESTÃO COMERCIAL;Educação Presencial;44.025000000000;48.600000000000;3.061170000000
2018;84530;ADMINISTRAÇÃO;Educação Presencial;38.030000000000;25.605000000000;1.111230000000
2018;1279598;ADMINISTRAÇÃO;Educação Presencial;49.262860000000;39.537140000000;2.974680000000
2018;1334009;TECNOLOGIA EM DESIGN DE MODA;Educação Presencial;57.806670000000;58.960000000000;4.853160000000
2018;1313446;TECNOLOGIA EM GESTÃO COMERCIAL;Educação Presencial;41.362500000000;47.045830000000;2.822730000000
2018;92084;ADMINISTRAÇÃO;Educação Presencial;46.866280000000;43.673260000000;3.349440000000
2018;101116;DIREITO;Educação Presencial;47.148980000000;39.185710000000;2.324590000000
2018;101112;PSICOLOGIA;Educação Presencial;45.743840000000;43.338360000000;1.850610000000
2018;92083;CIÊNCIAS CONTÁBEIS;Educação Presencial;43.685370000000;37.387800000000;2.576970000000
2018;1199589;TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;Educação Presencial;45.500000000000;44.213330000000;2.684830000000
2018;1111377;ADMINISTRAÇÃO;Educação Presencial;42.341460000000;35.030490000000;2.269530000000
2018;117284;SERVIÇO SOCIAL;Educação Presencial;42.316670000000;40.740280000000;2.013950000000
2018;17073;ADMINISTRAÇÃO;Educação Presencial;41.400000000000;32.670830000000;1.983850000000
2018;116680;DIREITO;Educação Presencial;38.346670000000;29.573330000000;1.006750000000
2018;1295865;DIREITO;Educação Presencial;35.889470000000;24.752630000000;0.407320000000
2018;1175729;PSICOLOGIA;Educação Presencial;43.835000000000;38.997500000000;1.327830000000
2018;69581;CIÊNCIAS CONTÁBEIS;Educação Presencial;30.995240000000;26.923810000000;0.791990000000
2018;98009;ADMINISTRAÇÃO;Educação Presencial;50.827270000000;37.763640000000;2.830700000000
2018;101104;DIREITO;Educação Presencial;58.177780000000;49.697780000000;3.809820000000
2018;98011;CIÊNCIAS CONTÁBEIS;Educação Presencial;45.561110000000;52.233330000000;4.522310000000
2018;1108531;TECNOLOGIA EM GESTÃO COMERCIAL;Educação Presencial;45.015000000000;50.120000000000;3.240170000000
2018;104244;ADMINISTRAÇÃO;Educação Presencial;40.833330000000;31.670370000000;1.857500000000
2018;1160248;PSICOLOGIA;Educação Presencial;42.555810000000;37.723260000000;1.154100000000
2018;104246;CIÊNCIAS CONTÁBEIS;Educação Presencial;33.612900000000;32.312900000000;1.570970000000
2018;120313;ADMINISTRAÇÃO;Educação Presencial;37.145000000000;36.495000000000;2.266850000000
2018;8291;DIREITO;Educação Presencial;53.059200000000;38.585600000000;2.445220000000
2018;105750;TECNOLOGIA EM DESIGN GRÁFICO;Educação Presencial;56.853130000000;59.793750000000;3.858360000000
2018;25031;JORNALISMO;Educação Presencial;49.400000000000;52.445450000000;2.586310000000
2018;30759;PUBLICIDADE E PROPAGANDA;Educação Presencial;48.527270000000;51.193940000000;2.739950000000
2018;85454;TECNOLOGIA EM PROCESSOS GERENCIAIS;Educação Presencial;38.700000000000;35.600000000000;1.181880000000
2018;121385;ADMINISTRAÇÃO;Educação Presencial;51.839470000000;44.610530000000;3.606120000000
2018;1076656;ADMINISTRAÇÃO;Educação Presencial;42.520000000000;45.560000000000;3.419100000000
2018;1109838;PSICOLOGIA;Educação Presencial;47.368630000000;49.015690000000;2.509750000000
2018;1076657;CIÊNCIAS CONTÁBEIS;Educação Presencial;32.970000000000;34.660000000000;1.846380000000
2018;105494;ADMINISTRAÇÃO;Educação Presencial;46.602700000000;41.524320000000;3.107750000000
2018;5000868;DIREITO;Educação Presencial;51.568290000000;42.217680000000;2.791870000000
2018;105918;CIÊNCIAS CONTÁBEIS;Educação Presencial;40.297920000000;37.866670000000;2.516540000000
2018;1174855;SERVIÇO SOCIAL;Educação Presencial;53.750000000000;58.140630000000;3.858110000000
2018;1257845;TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;Educação Presencial;45.733330000000;47.066670000000;3.071930000000
2018;100652;ADMINISTRAÇÃO;Educação Presencial;40.411540000000;36.553850000000;2.374950000000
2018;100656;CIÊNCIAS CONTÁBEIS;Educação Presencial;39.063890000000;33.338890000000;1.896630000000
2018;107960;TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;Educação Presencial;36.380490000000;45.785370000000;2.527870000000
2018;107958;TECNOLOGIA EM GESTÃO COMERCIAL;Educação Presencial;44.030430000000;41.152170000000;2.347200000000
2018;1151292;TECNOLOGIA EM LOGÍSTICA;Educação Presencial;36.204230000000;38.967610000000;1.960570000000
2018;109466;ADMINISTRAÇÃO;Educação Presencial;30.894440000000;33.716670000000;1.770370000000
2018;111046;TECNOLOGIA EM GASTRONOMIA;Educação Presencial;23.768970000000;33.617240000000;0.000000000000
2018;1341196;TECNOLOGIA EM DESIGN DE MODA;Educação Presencial;43.478950000000;47.652630000000;2.707280000000
2018;63070;TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;Educação Presencial;49.172090000000;45.381400000000;2.986480000000
2018;1127740;TECNOLOGIA EM GASTRONOMIA;Educação Presencial;41.033330000000;50.740000000000;2.371740000000
2018;1166665;TECNOLOGIA EM GASTRONOMIA;Educação Presencial;28.760000000000;48.930000000000;1.772260000000
2018;48431;ADMINISTRAÇÃO;Educação Presencial;37.700000000000;34.930000000000;2.114100000000
2018;100712;DIREITO;Educação Presencial;41.080770000000;33.146150000000;1.479690000000
2018;103272;ADMINISTRAÇÃO;Educação Presencial;38.008470000000;36.625420000000;2.307910000000
2018;48439;DIREITO;Educação Presencial;40.237930000000;33.478020000000;1.489170000000
2018;50107;JORNALISMO;Educação Presencial;47.092860000000;52.392860000000;2.497360000000
2018;50109;PUBLICIDADE E PROPAGANDA;Educação Presencial;49.044440000000;48.655560000000;2.454740000000
2018;48449;TEOLOGIA;Educação Presencial;50.778570000000;53.400000000000;3.404120000000
2018;48455;ADMINISTRAÇÃO;Educação Presencial;34.926320000000;32.710530000000;1.786590000000
2018;66395;DIREITO;Educação Presencial;53.735480000000;37.835480000000;2.385200000000
2018;68178;CIÊNCIAS CONTÁBEIS;Educação Presencial;37.158330000000;36.050000000000;2.173120000000
2018;1070127;TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;Educação Presencial;38.314290000000;44.914290000000;2.489960000000
2018;104042;TECNOLOGIA EM GESTÃO COMERCIAL;Educação Presencial;47.533330000000;52.566670000000;3.559360000000
2018;48480;ADMINISTRAÇÃO;Educação Presencial;37.104760000000;36.614290000000;2.278560000000
2018;1165338;CIÊNCIAS CONTÁBEIS;Educação Presencial;46.840000000000;36.360000000000;2.559250000000
2018;1186266;TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;Educação Presencial;39.362500000000;50.937500000000;3.329350000000
2018;1186267;TECNOLOGIA EM LOGÍSTICA;Educação Presencial;40.483330000000;47.083330000000;3.037510000000
2018;17151;DIREITO;Educação Presencial;33.935790000000;27.105260000000;0.600830000000
2018;113064;PSICOLOGIA;Educação Presencial;37.263160000000;32.247370000000;0.413270000000
2018;6096;ADMINISTRAÇÃO;Educação Presencial;45.096880000000;39.977080000000;2.892760000000
2018;6099;DIREITO;Educação Presencial;55.351790000000;41.721030000000;2.856910000000
2018;6095;CIÊNCIAS CONTÁBEIS;Educação Presencial;42.439190000000;36.344590000000;2.399690000000
2018;1348190;TECNOLOGIA EM MARKETING;Educação a Distância;40.100000000000;45.420000000000;1.993700000000
2018;1348192;TECNOLOGIA EM PROCESSOS GERENCIAIS;Educação a Distância;37.100000000000;42.350000000000;2.093780000000
2018;1348219;TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;Educação a Distância;46.881820000000;49.181820000000;3.397940000000
2018;1348193;TECNOLOGIA EM GESTÃO FINANCEIRA;Educação a Distância;31.100000000000;25.550000000000;1.028950000000
2018;1348220;TECNOLOGIA EM LOGÍSTICA;Educação a Distância;33.700000000000;56.000000000000;3.788160000000
2018;20606;ADMINISTRAÇÃO;Educação Presencial;41.340000000000;44.264000000000;3.241550000000
2018;58116;DIREITO;Educação Presencial;55.272410000000;37.679310000000;2.416560000000
2018;5000721;CIÊNCIAS ECONÔMICAS;Educação Presencial;36.900000000000;28.450000000000;1.278210000000
2018;116602;DESIGN;Educação Presencial;43.940000000000;42.800000000000;1.737300000000
2018;18011;RELAÇÕES INTERNACIONAIS;Educação Presencial;64.720450000000;42.736360000000;2.910310000000
2018;115310;TECNOLOGIA EM MARKETING;Educação Presencial;46.300000000000;46.000000000000;2.268710000000
2018;1190117;TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;Educação Presencial;36.850000000000;45.650000000000;2.528740000000
2018;115308;TECNOLOGIA EM GESTÃO COMERCIAL;Educação Presencial;45.333330000000;37.816670000000;2.071130000000
2018;117451;TECNOLOGIA EM COMÉRCIO EXTERIOR;Educação Presencial;41.591670000000;50.775000000000;2.757400000000
2018;35993;JORNALISMO;Educação Presencial;49.989190000000;46.064860000000;1.861980000000
2018;24436;PUBLICIDADE E PROPAGANDA;Educação Presencial;39.940910000000;36.809090000000;0.723290000000
2018;58639;ADMINISTRAÇÃO;Educação Presencial;38.420000000000;37.353330000000;2.399800000000
2018;66385;DIREITO;Educação Presencial;38.033330000000;28.290000000000;0.857880000000
2018;85418;CIÊNCIAS CONTÁBEIS;Educação Presencial;38.572500000000;33.585000000000;1.910330000000
2018;58643;PUBLICIDADE E PROPAGANDA;Educação Presencial;38.423530000000;44.629410000000;1.604600000000
2018;64238;ADMINISTRAÇÃO;Educação Presencial;32.766670000000;29.666670000000;1.388640000000
2018;64245;CIÊNCIAS CONTÁBEIS;Educação Presencial;40.385710000000;33.014290000000;1.902700000000
2018;95751;DIREITO;Educação Presencial;43.595000000000;33.895000000000;1.639790000000
2018;53554;ADMINISTRAÇÃO;Educação Presencial;29.576320000000;29.771050000000;1.300650000000
2018;57686;DIREITO;Educação Presencial;40.022220000000;30.581480000000;1.168600000000
2018;54458;CIÊNCIAS CONTÁBEIS;Educação Presencial;0.000000000000;0.000000000000;0.000000000000
2018;74414;TECNOLOGIA EM MARKETING;Educação Presencial;45.750000000000;38.066670000000;1.356050000000
2018;53582;PUBLICIDADE E PROPAGANDA;Educação Presencial;47.516670000000;55.908330000000;3.267910000000
2018;53589;ADMINISTRAÇÃO;Educação Presencial;46.922220000000;35.188890000000;2.429370000000
2018;1258685;CIÊNCIAS CONTÁBEIS;Educação Presencial;39.200000000000;29.257140000000;1.382500000000
2018;54908;ADMINISTRAÇÃO;Educação Presencial;42.113790000000;36.603450000000;2.433340000000
2018;91913;DIREITO;Educação Presencial;46.757140000000;36.714290000000;2.044540000000
2018;54909;CIÊNCIAS CONTÁBEIS;Educação Presencial;48.436840000000;39.615790000000;3.030420000000
2018;118610;TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;Educação Presencial;42.910000000000;51.545000000000;3.551800000000
2018;119096;TECNOLOGIA EM MARKETING;Educação Presencial;39.784620000000;50.884620000000;2.598880000000
2018;119094;TECNOLOGIA EM GESTÃO DE RECURSOS HUMANOS;Educação Presencial;34.650000000000;42.626470000000;2.040380000000
2018;119958;TECNOLOGIA EM LOGÍSTICA;Educação Presencial;36.262960000000;36.833330000000;1.721960000000
